-64,125,20,25,25,24,23,23,22,22,21,21,21,21,21,22,22,23,22,23,22,21,21,20,19,19,19,19,4,0,0,0,0,0,0,0,0,0,3,16,15,16,17,17,18,19,19,19,20,20,21,21,21,21,20,20,20,21,21,21,22,23,24,25,25
-65,125,20,25,24,24,22,22,22,21,21,21,21,21,21,21,22,22,22,22,22,21,21,20,19,19,19,19,4,0,0,0,0,0,0,0,0,0,3,16,16,17,17,17,18,19,19,19,19,20,21,21,21,21,20,19,19,20,21,21,21,21,23,24,25
-65,125,20,25,25,25,25,25,24,22,23,24,23,23,23,23,24,24,24,23,23,23,22,21,20,21,19,18,5,0,0,0,0,0,0,0,0,0,5,16,17,18,18,19,20,20,20,20,21,22,23,22,21,21,21,21,21,21,21,23,24,25,26,26,26
-64,125,20,25,25,25,24,24,24,23,23,23,23,24,24,24,24,24,25,24,23,23,22,21,21,20,19,20,5,0,0,0,0,0,0,0,0,0,5,17,17,18,18,18,19,19,20,20,21,21,22,21,21,21,21,22,22,22,22,22,23,24,25,26,26
-65,125,20,28,27,27,27,27,26,25,26,26,26,25,25,25,25,25,26,26,25,24,24,22,22,22,21,21,4,0,0,0,0,0,0,0,0,0,4,17,17,18,20,19,20,21,21,21,22,23,24,24,24,24,23,23,22,24,24,25,25,25,26,28,30
-65,125,20,25,24,24,24,24,24,22,23,24,23,22,22,22,22,24,23,22,21,21,21,21,20,20,20,21,5,0,0,0,0,0,0,0,0,0,4,16,17,17,17,18,18,19,19,20,20,21,22,22,21,21,22,21,20,21,22,22,23,23,24,25,25
-64,125,20,29,28,28,27,27,27,26,26,25,26,26,26,26,26,27,27,27,26,25,25,24,23,23,22,22,5,0,0,0,0,0,0,0,0,0,4,18,19,19,20,20,22,22,21,21,23,24,25,25,23,23,24,24,23,24,25,25,26,27,27,29,30
-64,125,20,22,22,22,21,21,21,21,20,20,20,20,20,21,21,21,21,20,20,19,19,19,18,18,17,17,4,0,0,0,0,0,0,0,0,0,3,14,15,15,15,16,16,17,17,18,18,19,19,19,19,18,18,18,19,19,20,19,20,20,22,21,21
-63,125,20,27,27,26,25,25,24,24,25,25,25,24,24,24,24,24,24,25,24,23,23,22,21,21,21,20,5,0,0,0,0,0,0,0,0,0,4,17,17,18,19,19,20,20,20,21,21,22,23,23,22,22,22,22,22,22,23,24,24,24,25,26,28
-64,125,20,31,31,30,29,28,28,28,26,26,26,27,27,27,28,28,28,27,27,26,25,25,26,25,24,23,5,0,0,0,0,0,0,0,0,0,5,19,20,21,22,22,23,23,24,24,25,26,26,26,26,26,27,26,26,26,27,27,28,28,29,31,32
-64,125,20,29,30,30,29,28,27,27,26,26,26,26,26,25,27,27,28,27,26,26,25,24,24,23,22,22,5,0,0,0,0,0,0,0,0,0,5,19,20,20,21,21,21,22,23,24,25,26,26,25,24,25,25,25,25,26,26,26,26,27,28,29,30
-64,125,20,29,29,29,28,27,27,26,27,27,27,26,25,26,26,27,27,27,27,25,25,24,24,23,23,22,5,0,0,0,0,0,0,0,0,0,4,19,19,20,21,21,22,23,23,23,24,24,25,25,25,25,25,25,25,26,26,27,27,27,28,30,30
-63,125,20,28,27,25,25,25,24,24,24,23,24,24,24,25,25,25,25,25,24,24,23,22,21,22,21,21,5,0,0,0,0,0,0,0,0,0,5,18,18,18,18,19,21,21,21,21,22,23,23,23,22,22,22,22,22,23,23,24,24,25,26,26,27
-64,125,20,27,27,27,26,26,25,25,25,25,25,25,25,25,25,25,24,24,24,23,23,23,22,22,21,21,6,0,0,0,0,0,0,0,0,0,5,18,18,19,19,20,21,21,21,22,22,23,23,23,23,23,23,23,23,24,24,24,25,25,26,28,29
-64,125,20,26,26,25,26,25,24,24,23,22,22,22,23,24,23,24,25,24,23,22,22,21,21,21,20,21,5,0,0,0,0,0,0,0,0,0,3,17,17,18,18,19,19,20,20,21,21,22,23,22,22,23,23,22,23,24,24,24,24,24,25,27,28
-63,125,20,29,29,28,28,27,27,27,26,25,26,26,26,26,27,27,27,27,26,26,25,24,23,22,23,22,5,0,0,0,0,0,0,0,0,0,4,19,19,20,20,21,21,21,23,23,23,25,25,25,25,25,24,24,24,25,25,26,26,26,28,29,30
-63,125,20,28,28,27,27,26,25,24,23,24,25,24,23,25,25,25,25,24,24,24,24,23,22,22,22,21,6,0,0,0,0,0,0,0,0,0,5,18,18,19,20,20,21,21,21,22,23,23,23,23,23,23,24,24,23,24,24,25,25,26,27,28,28
-64,125,20,25,26,25,24,24,24,24,24,24,23,23,24,24,23,24,24,23,23,23,22,21,20,20,20,21,5,0,0,0,0,0,0,0,0,0,4,17,17,17,18,18,19,19,19,20,20,21,21,21,21,21,22,21,21,22,23,23,24,24,24,25,26
-65,125,20,25,26,25,26,25,24,24,23,23,24,23,23,24,25,25,25,25,25,23,23,22,20,20,20,20,5,0,0,0,0,0,0,0,0,0,3,17,17,18,17,18,19,20,20,21,21,22,23,22,22,22,22,22,22,22,22,22,23,23,25,26,26
-64,125,20,31,31,30,29,29,28,28,27,27,28,27,27,27,28,28,28,28,27,26,26,25,24,24,23,23,6,0,0,0,0,0,0,0,0,0,5,20,20,21,22,22,23,23,24,25,25,26,26,26,26,26,26,25,26,26,26,27,27,28,29,31,32
-65,125,20,25,24,23,23,23,23,22,21,22,22,22,22,22,22,23,22,22,21,20,20,20,20,19,19,19,5,0,0,0,0,0,0,0,0,0,4,15,17,17,17,17,18,18,19,19,20,20,21,21,20,20,20,20,20,21,21,21,22,22,23,24,25
-64,125,20,27,26,26,25,25,25,23,24,24,24,23,23,23,24,25,24,24,23,22,21,21,21,21,20,21,5,0,0,0,0,0,0,0,0,0,4,17,17,17,18,19,20,21,21,21,21,21,22,22,22,24,24,22,22,23,23,24,24,24,25,26,27
-64,125,20,27,27,27,27,26,25,24,24,23,24,25,25,25,24,24,25,25,24,23,23,23,22,21,22,21,5,0,0,0,0,0,0,0,0,0,5,17,19,19,19,20,21,21,21,22,22,23,23,23,23,23,23,23,23,24,24,24,24,24,26,26,28
-64,125,20,27,27,26,25,25,25,24,24,25,24,23,24,23,23,24,24,24,23,23,23,22,21,21,21,20,5,0,0,0,0,0,0,0,0,0,4,17,17,18,18,20,20,20,21,21,21,21,22,22,22,22,22,22,23,23,23,23,24,24,25,26,26
-64,125,20,27,27,26,26,25,25,24,24,25,25,25,24,24,25,25,25,25,24,24,24,23,22,21,21,21,6,0,0,0,0,0,0,0,0,0,4,18,18,18,19,19,20,21,22,22,22,23,23,23,23,23,24,23,23,23,24,24,24,25,26,27,28
-65,125,20,26,26,26,25,24,24,23,23,24,23,23,23,23,23,24,23,23,22,22,21,21,21,21,20,19,4,0,0,0,0,0,0,0,0,0,3,17,17,17,18,18,20,19,20,20,21,22,22,22,22,22,22,22,21,22,23,23,24,24,25,26,26
-64,125,20,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,25,25,25,24,23,22,21,21,21,20,5,0,0,0,0,0,0,0,0,0,5,18,18,18,19,20,20,20,21,21,22,22,23,23,23,23,23,23,22,23,23,24,25,25,26,26,27
-64,125,20,23,23,23,22,22,22,22,21,20,21,21,21,21,22,22,21,22,22,21,20,20,19,18,18,17,3,0,0,0,0,0,0,0,0,0,3,15,16,15,16,16,17,18,17,19,19,19,19,19,19,19,19,19,19,20,20,21,21,21,22,23,23
-64,125,20,26,26,25,25,25,25,23,23,23,22,22,22,24,23,23,24,24,22,23,22,21,21,20,20,19,4,0,0,0,0,0,0,0,0,0,4,16,17,17,18,18,19,20,21,20,21,22,22,22,22,22,22,21,21,22,23,23,24,24,25,26,27
-65,125,20,23,24,24,23,22,22,21,21,20,20,20,20,21,21,22,21,20,20,19,19,18,18,18,18,18,4,0,0,0,0,0,0,0,0,0,3,15,15,15,16,17,17,18,18,18,19,19,20,20,19,19,19,19,19,20,20,20,21,21,22,23,24
-64,125,20,29,29,29,28,28,28,28,27,27,27,27,27,27,27,28,27,27,27,26,26,25,22,22,23,23,5,0,0,0,0,0,0,0,0,0,5,19,19,20,21,21,22,22,23,23,23,24,25,25,25,25,25,25,25,25,27,27,27,26,29,30,31
-64,125,20,27,27,27,26,26,26,25,25,24,24,24,24,25,25,26,26,25,25,24,23,23,22,22,22,22,5,0,0,0,0,0,0,0,0,0,4,17,18,18,20,20,21,22,21,21,22,23,24,24,24,24,24,23,24,23,24,25,25,25,27,28,31
-64,125,20,25,26,25,25,24,24,23,24,24,23,23,22,24,24,24,24,24,23,23,22,21,20,21,20,20,5,0,0,0,0,0,0,0,0,0,4,16,17,18,18,19,20,20,21,21,22,22,22,22,22,22,23,22,22,23,23,23,24,24,25,26,26
-64,125,20,27,27,26,26,26,25,25,25,25,25,24,25,25,25,25,25,25,25,24,23,22,21,22,21,21,5,0,0,0,0,0,0,0,0,0,5,18,18,19,19,20,20,21,21,21,22,22,22,23,22,22,23,23,23,23,23,24,24,24,25,26,27
-64,125,20,23,23,22,22,22,23,23,21,20,21,21,21,21,21,21,21,21,21,20,20,19,19,18,18,17,4,0,0,0,0,0,0,0,0,0,4,15,16,16,17,17,18,17,18,18,19,19,20,20,19,19,20,20,19,20,20,20,22,22,23,24,24
-64,125,20,27,27,26,26,25,25,25,24,24,24,24,24,24,25,25,25,24,24,23,24,23,22,21,21,21,5,0,0,0,0,0,0,0,0,0,5,18,18,18,19,19,20,21,21,22,22,22,22,22,22,22,23,23,23,23,23,24,24,25,26,26,27
-64,125,20,24,24,23,23,23,23,22,22,21,22,22,22,22,22,23,22,22,22,21,21,20,20,19,19,19,5,0,0,0,0,0,0,0,0,0,4,16,16,17,17,18,18,19,19,19,20,20,20,20,20,20,21,20,20,21,21,22,21,22,22,23,25
-64,125,20,24,24,24,22,23,22,22,22,22,22,21,21,22,22,23,23,21,21,22,21,20,20,19,19,19,5,0,0,0,0,0,0,0,0,0,5,16,16,17,17,18,18,19,19,19,19,21,21,21,21,21,21,21,20,21,21,22,22,23,24,24,24
-64,125,20,26,26,26,26,25,25,24,24,24,24,24,24,24,25,25,24,24,24,23,23,23,22,22,21,20,5,0,0,0,0,0,0,0,0,0,4,17,17,18,18,19,20,20,21,22,22,23,23,23,23,23,23,23,23,23,23,24,25,25,26,28,28
-64,125,20,23,23,23,22,21,21,21,20,20,20,20,20,20,21,21,21,21,21,20,20,18,18,18,18,18,4,0,0,0,0,0,0,0,0,0,3,14,15,16,16,16,17,17,18,19,19,20,20,20,20,19,20,19,19,20,20,20,21,21,22,22,24
-64,125,20,23,23,23,23,22,21,20,20,20,20,20,21,21,20,21,21,21,21,20,20,19,18,18,18,18,4,0,0,0,0,0,0,0,0,0,2,14,15,17,17,16,17,18,17,18,18,19,20,20,19,19,19,19,19,20,20,20,21,21,22,23,24
-64,125,20,26,27,26,26,25,25,25,23,22,23,23,24,24,24,25,24,24,24,23,23,22,21,21,21,21,5,0,0,0,0,0,0,0,0,0,4,17,18,18,19,19,20,20,20,20,21,22,22,22,22,22,22,22,22,23,23,24,24,24,25,26,27
-64,125,20,24,24,24,23,23,22,22,21,20,21,22,22,21,22,22,22,23,22,21,20,20,20,18,18,18,5,0,0,0,0,0,0,0,0,0,4,16,17,17,17,18,18,18,19,19,19,20,21,21,21,21,21,20,20,20,20,21,22,22,23,24,25
-64,125,20,29,29,29,28,28,27,27,26,26,27,26,26,26,27,27,27,26,27,26,25,24,24,23,22,22,5,0,0,0,0,0,0,0,0,0,4,19,19,20,21,21,21,22,23,23,24,25,25,25,25,25,25,24,25,25,26,26,26,28,29,30,31
-64,125,20,26,26,25,25,25,24,24,24,24,24,23,23,24,24,25,25,25,24,23,23,22,21,21,21,20,4,0,0,0,0,0,0,0,0,0,4,17,17,17,18,19,19,20,21,21,22,22,22,22,22,22,23,23,22,22,23,23,24,24,25,26,27
-63,125,20,26,26,25,25,25,24,24,23,23,24,24,23,23,24,24,24,24,24,23,22,22,22,21,21,20,4,0,0,0,0,0,0,0,0,0,4,17,17,18,18,18,20,20,20,21,21,22,22,22,22,22,22,22,21,22,23,23,24,24,25,26,27
-64,125,20,26,26,25,25,25,24,24,24,25,25,23,23,23,24,25,25,24,23,23,22,21,20,21,20,20,4,0,0,0,0,0,0,0,0,0,4,17,17,18,18,19,19,20,20,20,21,22,22,22,22,22,22,21,22,22,23,24,24,24,25,26,27
-64,125,20,25,25,24,24,23,22,22,22,23,23,21,21,22,22,23,23,23,22,22,21,20,19,19,19,18,5,0,0,0,0,0,0,0,0,0,4,15,16,17,17,17,18,19,20,20,20,22,22,22,20,20,20,21,21,21,21,21,21,23,23,24,24
-64,125,20,23,24,24,24,23,21,21,22,22,22,21,21,22,22,22,23,22,20,20,20,19,19,19,18,19,5,0,0,0,0,0,0,0,0,0,3,15,15,16,17,17,18,18,18,18,19,20,20,20,20,20,20,21,20,20,20,21,22,22,22,24,24
